time;X_value;Y_value;Z_value
6,7663;0,16781;0,8184;-0,59474
6,7685;-0,07837;1,16232;-0,58069
6,7727;-0,30745;1,44759;-0,56909
6,773;-0,52186;1,67728;-0,55381
6,774;-0,62082;1,77257;-0,55015
6,7761;-0,71795;1,85198;-0,54648
6,7783;-0,8951;1,96622;-0,5361
6,7803;-1,05087;2,02852;-0,52571
6,7818;-1,12845;2,04135;-0,52327
6,784;-1,27322;2,02975;-0,51105
6,7904;-1,39967;1,97477;-0,49884
6,7904;-1,45954;1,93262;-0,49517
6,8015;-1,57866;1,81778;-0,47562
6,8015;-1,68922;1,67056;-0,46096
6,8015;-1,74359;1,58504;-0,44997
6,8016;-1,84683;1,39994;-0,43164
6,8016;-1,8957;1,29793;-0,42064
6,8016;-1,98855;1,08474;-0,39682
6,8047;-2,08079;0,85994;-0,37178
6,8047;-2,11866;0,74387;-0,35711
6,8063;-2,19869;0,51358;-0,32657
6,8078;-2,23289;0,39751;-0,31008
6,8137;-2,29459;0,1721;-0,2777
6,8137;-2,34713;-0,05025;-0,24594
6,8142;-2,36301;-0,15715;-0,22944
6,8172;-2,39233;-0,36118;-0,19462
6,8183;-2,41066;-0,55421;-0,16164
6,8206;-2,41493;-0,64279;-0,14331
6,823;-2,41432;-0,80711;-0,10544
6,8239;-2,41004;-0,88225;-0,081
6,8262;-2,38989;-1,02214;-0,03641
6,8279;-2,36179;-1,14859;0,0149
6,8345;-2,34285;-1,20479;0,04056
6,8345;-2,26038;-1,34162;0,13524
6,8346;-2,23106;-1,37705;0,1664
6,8361;-2,19869;-1,40759;0,19999
6,8422;-2,12599;-1,44241;0,27147
6,8423;-2,04475;-1,43691;0,34843
6,8431;-2,00382;-1,41492;0,38875
6,8459;-1,91158;-1,32574;0,47
6,8499;-1,86576;-1,25732;0,51154
6,8508;-1,76558;-1,07223;0,59339
6,8544;-1,65868;-0,82422;0,68013
6,8544;-1,55117;-0,5255;0,76688
6,8554;-1,49191;-0,36485;0,80597
6,8558;-1,36913;-0,02337;0,88294
6,8586;-1,31232;0,15134;0,9141
6,8612;-1,18709;0,49708;0,96785
6,862;-1,1199;0,66202;0,98373
6,8638;-0,99589;0,97051;1,00389
6,8659;-0,87616;1,23929;1,00206
6,8677;-0,81874;1,35169;0,98984
6,877;-0,70756;1,54044;0,94342
6,877;-0,60982;1,68461;0,87867
6,8771;-0,56218;1,74142;0,84385
6,8771;-0,4736;1,82633;0,76138
6,8781;-0,43328;1,84526;0,71007
6,8808;-0,35326;1,86176;0,60622
6,8824;-0,28179;1,84771;0,49687
6,8847;-0,24392;1,82755;0,44129
6,8862;-0,17916;1,77379;0,32522
6,8879;-0,11808;1,6956;0,2061
6,8939;-0,0912;1,65345;0,14807
6,8952;-0,03928;1,56549;0,03873
6,8965;-0,01362;1,51845;-0,00953
6,8979;0,02853;1,42499;-0,11338
6,8979;0,06946;1,33153;-0,21295
6,9;0,08534;1,28388;-0,2606
6,9026;0,11955;1,19103;-0,35406
6,9047;0,1507;1,10062;-0,44019
6,9068;0,16536;1,06152;-0,47623
6,9089;0,18797;0,98944;-0,54343
6,9146;0,20507;0,93569;-0,59352
6,9147;0,21606;0,90209;-0,62895
6,9154;0,22034;0,89354;-0,63506
6,9162;0,21973;0,88926;-0,64483
6,9189;0,21118;0,8972;-0,63995
6,9234;0,19713;0,92469;-0,61918
6,9234;0,1843;0,94363;-0,60207
6,9238;0,14948;0,9925;-0,5587
6,927;0,10977;1,05053;-0,50617
6,929;0,08167;1,08413;-0,47746
6,9338;0,02181;1,14155;-0,41942
6,9339;-0,04966;1,19653;-0,35834
6,9344;-0,08692;1,21791;-0,33207
6,9362;-0,16878;1,25028;-0,27709
6,9379;-0,20849;1,25822;-0,25327
6,94;-0,29218;1,26311;-0,21173
6,9417;-0,37464;1,24234;-0,17752
6,9436;-0,41801;1,22707;-0,1653
6,9458;-0,49804;1,18003;-0,13843
6,9477;-0,54019;1,14705;-0,12926
6,954;-0,62143;1,06824;-0,10849
6,954;-0,70023;0,97234;-0,08711
6,9542;-0,73994;0,91919;-0,0749
6,9567;-0,81446;0,80313;-0,05413
6,9578;-0,8841;0,68157;-0,03702
6,9597;-0,91587;0,61865;-0,02603
6,9616;-0,97757;0,49342;-0,00587
6,9641;-1,00383;0,43233;0,00146
6,9658;-1,0527;0,30833;0,0204
6,9677;-1,09791;0,19043;0,03445
6,9731;-1,11684;0,13118;0,03934
6,9731;-1,1596;-0,03559;0,05522
6,9738;-1,16938;-0,08812;0,05522
6,9757;-1,18159;-0,1376;0,05705
6,9779;-1,19564;-0,23046;0,06011
6,9797;-1,20542;-0,31353;0,05278
6,982;-1,20786;-0,35202;0,04911
6,9839;-1,20847;-0,42227;0,03567
6,9875;-1,20603;-0,44915;0,02956
6,9881;-1,20114;-0,50107;0,01246
6,9941;-1,1932;-0,54139;-0,00709
6,9941;-1,17732;-0,57376;-0,03336
6,9941;-1,17121;-0,58781;-0,04985
6,9962;-1,15044;-0,60736;-0,08467
6,9981;-1,13945;-0,61347;-0,10238
7,0002;-1,11623;-0,61897;-0,14392
7,002;-1,09974;-0,61713;-0,16347
7,0039;-1,07225;-0,60919;-0,20929
7,0105;-1,03865;-0,59148;-0,25327
7,0105;-1,02094;-0,58231;-0,27831
7,0133;-0,98734;-0,55788;-0,33085
7,0135;-0,9458;-0,52184;-0,38094
7,0139;-0,92747;-0,50412;-0,40721
7,016;-0,88838;-0,46564;-0,45424
7,0179;-0,8725;-0,44487;-0,47746
7,0198;-0,83646;-0,39967;-0,51716
7,0219;-0,80041;-0,35141;-0,55504
7,0251;-0,7827;-0,32636;-0,56909
7,0259;-0,75155;-0,27871;-0,59108
7,0279;-0,72467;-0,22923;-0,60329
7,0329;-0,71612;-0,20419;-0,60757
7,0329;-0,69107;-0,13211;-0,61307
7,0338;-0,68679;-0,11073;-0,61123
7,036;-0,68007;-0,09118;-0,60513
7,0383;-0,67335;-0,04597;-0,59657
7,0402;-0,6703;-0,02887;-0,58741
7,0423;-0,66725;0,01145;-0,5758
7,0443;-0,66786;0,04443;-0,56053
7,0463;-0,66847;0,06337;-0,55381
7,048;-0,66969;0,09514;-0,54037
7,0536;-0,67213;0,12079;-0,52877
7,0536;-0,67702;0,14584;-0,51472
7,0541;-0,67702;0,15805;-0,51227
7,056;-0,67824;0,16905;-0,50739
7,0585;-0,68007;0,18921;-0,50128
7,0599;-0,68252;0,21181;-0,49334
7,0618;-0,68435;0,21975;-0,48967
7,0641;-0,68374;0,24358;-0,4854
7,0667;-0,6813;0,26251;-0,48417
7,0686;-0,68007;0,27473;-0,48173
7,0734;-0,67824;0,29489;-0,47623
7,0734;-0,67824;0,3181;-0,47929
7,074;-0,67458;0,32788;-0,4744
7,0765;-0,66908;0,35109;-0,47562
7,0783;-0,6648;0,36208;-0,4744
7,0801;-0,66236;0,38591;-0,47135
7,0824;-0,6532;0,41462;-0,46829
7,0885;-0,6477;0,42806;-0,46646
7,0885;-0,6422;0,45555;-0,46707
7,0886;-0,63976;0,46899;-0,46218
7,0939;-0,63182;0,49708;-0,46035
7,0939;-0,62021;0,52457;-0,45058
7,0947;-0,6141;0,53985;-0,44874
7,096;-0,60799;0,56611;-0,44203
7,0981;-0,59761;0,59482;-0,43469
7,1006;-0,59089;0,60948;-0,42981
7,1031;-0,58356;0,63758;-0,42187
7,1047;-0,57378;0,65224;-0,41698
7,1063;-0,55851;0,68157;-0,41026
7,1078;-0,54507;0,71272;-0,4011
7,1158;-0,53591;0,7286;-0,39621
7,1159;-0,51025;0,77381;-0,38338
7,1159;-0,50109;0,78725;-0,3846
7,1162;-0,49132;0,79946;-0,37788
7,1179;-0,46444;0,82451;-0,37422
7,1197;-0,44123;0,84711;-0,37239
7,1284;-0,42595;0,85444;-0,37055
7,1284;-0,39541;0,87216;-0,3675
7,1284;-0,37831;0,87888;-0,36933
7,1287;-0,34288;0,88926;-0,373
7,133;-0,305;0,89903;-0,37544
7,1331;-0,26041;0,89903;-0,38033
7,1338;-0,24025;0,89659;-0,38216
7,1367;-0,19566;0,89109;-0,38766
7,1382;-0,17306;0,88682;-0,38949
7,1398;-0,12968;0,87399;-0,38766
7,1425;-0,10769;0,86849;-0,38705
7,1438;-0,06127;0,85627;-0,37727
7,1457;-0,02217;0,84467;-0,36445
7,1477;-0,00507;0,841;-0,35467
7,1528;0,02853;0,83367;-0,33451
7,1528;0,05846;0,82817;-0,30825
7,1542;0,07129;0,82573;-0,29236
7,1558;0,09328;0,82756;-0,26549
7,1583;0,10672;0,82329;-0,24899
7,1599;0,12321;0,82695;-0,21478
7,1622;0,1391;0,83001;-0,18057
7,164;0,14459;0,83123;-0,16347
7,1661;0,16109;0,83856;-0,12743
7,1677;0,17025;0,84833;-0,09017
7,1735;0,17453;0,85566;-0,0694
7,1743;0,19652;0,87582;-0,0132
7,1744;0,19652;0,87582;-0,0132
7,1761;0,20568;0,89415;0,02223
7,1783;0,22095;0,91553;0,06255
7,1798;0,2295;0,92408;0,0821
7,1844;0,24905;0,94179;0,11997
7,1845;0,27165;0,96073;0,15784
7,1864;0,28326;0,97051;0,178
7,1885;0,30831;0,98333;0,21282
7,1933;0,33885;0,99494;0,24642
7,1933;0,36695;0,99983;0,27513
7,194;0,38344;0,99983;0,29223
7,1958;0,40116;0,99922;0,30812
7,1989;0,43781;0,99799;0,33438
7,2006;0,47507;0,98761;0,35882
7,2022;0,49523;0,98089;0,3692
7,204;0,53494;0,96623;0,38692
7,2062;0,57586;0,94546;0,40708
7,2079;0,6003;0,93569;0,41441
7,2133;0,64306;0,91308;0,43457
7,2133;0,68949;0,88621;0,44923
7,2142;0,71453;0,87399;0,45717
7,216;0,76401;0,83795;0,47366
7,2187;0,79272;0,8184;0,48221
7,2201;0,84526;0,7732;0,49626
7,2222;0,90207;0,71639;0,51948
7,2238;0,93017;0,68157;0,53536
7,226;0,99186;0,6046;0,56102
7,2277;1,0218;0,56;0,58056
7,2338;1,08166;0,46227;0,61722
7,2339;1,14702;0,35231;0,66547
7,2346;1,1794;0,29245;0,69235
7,2364;1,23621;0,16661;0,75222
7,2382;1,2918;0,03588;0,82002
7,2412;1,32051;-0,0307;0,85729
7,2425;1,37121;-0,16509;0,93364
7,244;1,39565;-0,23046;0,97213
7,2461;1,44513;-0,35202;1,0607
7,2481;1,4885;-0,47053;1,15294
7,2531;1,50927;-0,52611;1,2012
7,2531;1,57157;-0,66417;1,34842
7,254;1,59357;-0,70021;1,39424
7,2636;1,61189;-0,73503;1,44188
7,2636;1,65649;-0,79367;1,53473
7,2636;1,70474;-0,83216;1,6172
7,2636;1,7304;-0,8456;1,6508
7,2652;1,78538;-0,86148;1,71433
7,2659;1,81287;-0,86759;1,73876
7,268;1,87395;-0,87675;1,77786
7,2738;1,9326;-0,88652;1,79557
7,2738;1,99246;-0,90485;1,80046
7,2749;2,01934;-0,91585;1,79252
7,2759;2,06515;-0,9525;1,77297
7,2788;2,08653;-0,97266;1,75587
7,2799;2,1238;-1,0258;1,72349
7,2821;2,1409;-1,05635;1,70211
7,2841;2,16228;-1,12843;1,65935
7,2857;2,17816;-1,20845;1,60926
7,2877;2,18305;-1,2506;1,58116
7,2933;2,18611;-1,34162;1,52985
7,2933;2,17877;-1,43386;1,47854
7,2939;2,17267;-1,47784;1,45593
7,2956;2,15495;-1,5713;1,41623
7,2983;2,14334;-1,61895;1,40034
7,2999;2,11341;-1,71119;1,37041
7,3017;2,08287;-1,80527;1,3417
7,304;2,06821;-1,8523;1,32765
7,3057;2,03522;-1,94638;1,30261
7,3077;2,00162;-2,04167;1,27451
7,3138;1,98635;-2,08749;1,25801
7,3139;1,94665;-2,22798;1,22686
7,3147;1,93809;-2,2738;1,1896
7,3159;1,92832;-2,32145;1,1676
7,318;1,91244;-2,41369;1,12057
7,3198;1,90999;-2,45645;1,09797
7,3223;1,90083;-2,54014;1,0436
7,3242;1,89472;-2,61283;0,98801
7,326;1,89289;-2,64337;0,95747
7,3276;1,88678;-2,69469;0,8976
7,3349;1,87395;-2,72584;0,83529
7,335;1,86174;-2,73073;0,7736
7,335;1,85074;-2,72523;0,74244
7,3359;1,84036;-2,71607;0,71556
7,3385;1,8092;-2,67819;0,65814
7,3403;1,7695;-2,61344;0,60133
7,3428;1,7475;-2,56885;0,57507
7,3445;1,69558;-2,45889;0,51764
7,3459;1,63999;-2,32084;0,4645
7,348;1,61006;-2,24203;0,4419
7,3536;1,55081;-2,06549;0,39425
7,3537;1,48544;-1,8633;0,34416
7,3547;1,45612;-1,75395;0,324
7,3564;1,3987;-1,51816;0,28613
7,3582;1,36999;-1,39415;0,26536
7,3601;1,31745;-1,14187;0,23115
7,362;1,27836;-0,88591;0,20061
7,3639;1,2582;-0,75824;0,18839
7,3687;1,22644;-0,49801;0,17128
7,3687;1,22155;-0,36729;0,16701
7,3801;1,213;-0,11989;0,15907
7,3801;1,23621;0,21853;0,16762
7,3801;1,23621;0,21853;0,16762
7,3801;1,27103;0,42317;0,18411
7,3802;1,32845;0,60276;0,21404
7,3802;1,36388;0,68462;0,23237
7,3821;1,44818;0,82634;0,27269
7,3849;1,49888;0,88682;0,30262
7,3884;1,60823;0,987;0,35821
7,3891;1,73345;1,06397;0,42724
7,3941;1,80004;1,09207;0,46267
7,3942;2,00468;1,1275;0,57323
7,3944;2,07004;1,12444;0,61355
7,3956;2,13479;1,11833;0,65081
7,3981;2,26246;1,09451;0,729
7,4002;2,37486;1,04992;0,80475
7,4021;2,42679;1,02548;0,84324
7,404;2,52819;0,96318;0,91532
7,4059;2,56912;0,93141;0,95258
7,4077;2,64425;0,85139;1,02405
7,4134;2,7029;0,76281;1,0888
7,4134;2,74199;0,67179;1,14012
7,4138;2,75726;0,62598;1,16699
7,416;2,77254;0,53129;1,20365
7,4181;2,76887;0,48181;1,21892
7,4198;2,75849;0,38957;1,24335
7,422;2,7426;0,34254;1,25068
7,4241;2,70229;0,25457;1,25801
7,4261;2,6467;0,17149;1,25496
7,4277;2,61188;0,12934;1,25129
7,4328;2,53369;0,04993;1,23908
7,4328;2,43778;-0,0307;1,21831
7,4339;2,3828;-0,07041;1,20303
7,4356;2,26979;-0,15104;1,16638
7,4382;2,20932;-0,19075;1,14561
7,4405;2,08043;-0,26772;1,11018
7,4417;1,93993;-0,34347;1,0662
7,4437;1,86723;-0,38195;1,04421
7,4461;1,72002;-0,46503;0,99778
7,4477;1,56608;-0,54933;0,94647
7,4536;1,48789;-0,59331;0,92143
7,4537;1,26003;-0,7222;0,85301
7,4537;1,18795;-0,76313;0,83407
7,4561;1,11404;-0,80467;0,81391
7,4579;0,97476;-0,88225;0,77604
7,4599;0,91306;-0,92012;0,76077
7,4623;0,78967;-0,98793;0,73023
7,4637;0,68277;-1,04168;0,70396
7,4658;0,63329;-1,0649;0,69418
7,4676;0,5441;-1,10399;0,6667
7,4734;0,47018;-1,1266;0,65448
7,4736;0,40482;-1,14003;0,6386
7,475;0,37367;-1,14248;0,62882
7,4756;0,34679;-1,14492;0,6221
7,4781;0,29609;-1,14248;0,61294
7,4797;0,25577;-1,13515;0,60133
7,4819;0,23745;-1,12904;0,59461
7,4837;0,20629;-1,10827;0,58728
7,4856;0,18369;-1,07589;0,58179
7,4876;0,1733;-1,0594;0,58056
7,4952;0,15742;-1,01908;0,5714
7,4953;0,14826;-0,97327;0,56346
7,4953;0,14582;-0,95128;0,56224
7,4958;0,14093;-0,90363;0,55552
7,4976;0,14582;-0,88042;0,55369
7,4999;0,14459;-0,83643;0,54941
7,502;0,14643;-0,79734;0,54452
7,5045;0,14887;-0,7784;0,54086
7,5058;0,1562;-0,74786;0,53169
7,5164;0,15987;-0,73442;0,52986
7,5164;0,17086;-0,70876;0,52436
7,5165;0,18247;-0,68799;0,52192
7,5165;0,19102;-0,67578;0,52131
7,5212;0,20201;-0,65745;0,52131
7,5212;0,21851;-0,64584;0,51642
7,5222;0,22462;-0,64279;0,51215
7,5222;0,23683;-0,63607;0,49993
7,5248;0,24294;-0,63546;0,49626
7,5264;0,25821;-0,63607;0,48405
7,5281;0,27288;-0,64035;0,47488
7,5333;0,28021;-0,64401;0,46633
7,5333;0,30403;-0,66845;0,44068
7,534;0,30892;-0,67822;0,43029
7,5362;0,32052;-0,6886;0,41991
7,538;0,33335;-0,71548;0,40402
7,5405;0,34984;-0,74236;0,38936
7,5425;0,35656;-0,75519;0,37898
7,5445;0,37184;-0,78512;0,36371
7,5462;0,38283;-0,80223;0,35149
7,548;0,39138;-0,83949;0,32889
7,5539;0,40727;-0,87919;0,30628
7,554;0,41704;-0,92196;0,28674
7,554;0,42437;-0,9415;0,27513
7,5564;0,43109;-0,9861;0,24947
7,5585;0,43231;-1,00503;0,23787
7,5606;0,43903;-1,0484;0,21588
7,5616;0,44086;-1,06978;0,20183
7,5644;0,44209;-1,11193;0,18045
7,5664;0,4488;-1,15225;0,15784
7,5682;0,44819;-1,16813;0,14746
7,5743;0,44697;-1,20234;0,12608
7,5743;0,44697;-1,23227;0,10653
7,5744;0,44331;-1,24816;0,09554
7,5767;0,43842;-1,27076;0,07049
7,5784;0,43781;-1,27748;0,05888
7,5804;0,42559;-1,28481;0,03017
7,5822;0,41765;-1,29092;0,00757
7,5839;0,40849;-1,29031;-0,0077
7,5871;0,39505;-1,2842;-0,03763
7,5889;0,3755;-1,26954;-0,06573
7,5929;0,36512;-1,25793;-0,07978
7,5929;0,34129;-1,23411;-0,11094
7,5943;0,31808;-1,22006;-0,12743
7,5963;0,30159;-1,19196;-0,15919
7,599;0,26799;-1,15469;-0,19096
7,6009;0,2515;-1,13209;-0,20562
7,6025;0,21179;-1,08872;-0,23555
7,6045;0,17025;-1,04291;-0,26243
7,6065;0,14826;-1,01725;-0,27526
7,6076;0,1;-0,96105;-0,29847
7,614;0,04319;-0,9018;-0,31924
7,614;-0,01973;-0,83949;-0,33818
7,614;-0,04477;-0,80284;-0,34368
7,6167;-0,07776;-0,76741;-0,35406
7,6178;-0,14801;-0,69716;-0,36689
7,6212;-0,22131;-0,62263;-0,36872
7,623;-0,26041;-0,58659;-0,36872
7,6245;-0,3386;-0,50901;-0,36628
7,6298;-0,42107;-0,42654;-0,35895
7,6298;-0,46383;-0,38623;-0,35467
7,6348;-0,55057;-0,30742;-0,34001
7,6349;-0,63487;-0,22496;-0,3223
7,6349;-0,67946;-0,18464;-0,31435
7,6369;-0,76315;-0,1034;-0,29114
7,6388;-0,80408;-0,06674;-0,28198
7,6404;-0,88655;0,009;-0,2661
7,6425;-0,96229;0,08109;-0,25388
7,6462;-0,99834;0,11285;-0,24899
7,6463;-1,06858;0,17455;-0,24777
7,6487;-1,1034;0,20204;-0,24777
7,6535;-1,16021;0,25152;-0,25327
7,6535;-1,21336;0,29183;-0,26243
7,6546;-1,23779;0,30833;-0,27037
7,6566;-1,27872;0,33582;-0,28564
7,6588;-1,31293;0,3572;-0,30275
7,6603;-1,3227;0,36392;-0,31435
7,6627;-1,34286;0,37369;-0,33451
7,6648;-1,34714;0,37491;-0,3449
7,667;-1,35447;0,37308;-0,36628
7,6685;-1,34836;0,36392;-0,38521
7,6736;-1,33553;0,35781;-0,39377
7,6736;-1,29583;0,3236;-0,4182
7,6749;-1,27689;0,31321;-0,4292
7,6768;-1,25429;0,29672;-0,43347
7,6792;-1,19626;0,25885;-0,44325
7,6804;-1,1315;0,21853;-0,44813
7,6828;-1,09424;0,19287;-0,44752
7,6849;-1,00383;0,14278;-0,44691
7,6868;-0,95619;0,12018;-0,44508
7,6883;-0,85539;0,07009;-0,4408
7,6948;-0,73811;0,01817;-0,42981
7,6948;-0,61349;-0,0307;-0,4182
7,6948;-0,54996;-0,05025;-0,40965
7,6964;-0,41557;-0,08079;-0,39377
7,6984;-0,35326;-0,0924;-0,38338
7,7006;-0,22131;-0,10462;-0,36383
7,7028;-0,15656;-0,10034;-0,35101
7,7043;-0,03072;-0,08202;-0,3284
7,7067;0,08351;-0,0417;-0,31191
7,7085;0,13604;-0,01604;-0,29786
7,7141;0,23011;0,05421;-0,28137
7,7141;0,30342;0,144;-0,26854
7,7142;0,33518;0,19898;-0,26854
7,7171;0,37489;0,30649;-0,27098
7,7191;0,38405;0,36025;-0,27648
7,7209;0,3865;0,46837;-0,29847
7,7222;0,36084;0,56611;-0,32902
7,7249;0,33763;0,60643;-0,34795
7,7267;0,26493;0,68279;-0,38766
7,7287;0,16781;0,74326;-0,42798
7,7342;0,11772;0,76648;-0,44569
7,7342;-0,06371;0,81535;-0,50433
7,7345;-0,12541;0,82329;-0,52205
7,7369;-0,1926;0,8294;-0,5361
7,7396;-0,31722;0,83917;-0,55748
7,741;-0,38258;0,83795;-0,56603
7,743;-0,50476;0,83734;-0,57275
7,7448;-0,61777;0,82878;-0,56786
7,7476;-0,66969;0,83001;-0,56114
7,7489;-0,76987;0,82207;-0,53365
7,7536;-0,86028;0,81351;-0,49089
7,7536;-0,94091;0,79885;-0,43469
7,7548;-0,97695;0,79335;-0,39926
7,7566;-1,01605;0,78602;-0,35895
7,7582;-1,0863;0,76892;-0,27037
7,7632;-1,15166;0,74632;-0,16286
7,7632;-1,18648;0,73471;-0,10055
7,7649;-1,2494;0,70967;0,02895
7,7668;-1,31476;0,66752;0,17006
7,769;-1,34653;0,64186;0,2452
7,7742;-1,41311;0,57894;0,40463
7,7742;-1,48275;0,49281;0,56346
7,7742;-1,51513;0,44211;0,6447
7,7791;-1,57866;0,3236;0,80475
7,7791;-1,61164;0,2564;0,88233
7,7801;-1,66357;0,10796;1,03016
7,7844;-1,69778;-0,04597;1,17066
7,7852;-1,70572;-0,12294;1,23419
7,7865;-1,70266;-0,27749;1,3472
7,789;-1,68556;-0,34896;1,39668
7,7934;-1,63119;-0,48641;1,48709
7,7944;-1,5475;-0,60492;1,56222
7,7944;-1,49619;-0,65867;1,59521
7,7959;-1,37157;-0,75336;1,65508
7,7984;-1,23107;-0,82177;1,70456
7,8004;-1,15655;-0,84193;1,7296
7,8025;-0,99895;-0,8627;1,77053
7,8039;-0,92442;-0,86148;1,79008
7,8064;-0,76376;-0,82849;1,81695
7,8084;-0,61532;-0,75824;1,83956
7,8129;-0,54446;-0,70815;1,84444
7,8129;-0,34593;-0,50779;1,84994
7,8151;-0,29462;-0,42105;1,84567
7,8184;-0,24514;-0,32453;1,8365
7,8184;-0,15473;-0,10828;1,81085
7,8198;-0,08998;0,13606;1,76503
7,822;-0,06188;0,2674;1,73937
7,8239;-0,03928;0,54473;1,66546
7,8257;-0,03378;0,69562;1,6227
7,8277;-0,05638;1,00594;1,52374
7,8338;-0,11319;1,32725;1,39851
7,8339;-0,19383;1,64429;1,2629
7,8346;-0,24208;1,80067;1,18532
7,8361;-0,37098;2,09144;1,01855
7,8384;-0,44489;2,22889;0,92631
7,8401;-0,60249;2,46407;0,73206
7,8424;-0,68863;2,56486;0,63615
7,8439;-0,87922;2,73835;0,43945
7,8467;-1,07347;2,86541;0,24275
7,8486;-1,17304;2,91855;0,14746
7,8533;-1,3789;2,99858;-0,04191
7,8537;-1,57499;3,056;-0,22639
7,8542;-1,67334;3,07494;-0,31741
7,8561;-1,85538;3,09937;-0,50006
7,8583;-1,94701;3,10304;-0,59047
7,86;-2,10644;3,09754;-0,77495
7,8625;-2,25794;3,06883;-0,96187
7,8642;-2,32452;3,04378;-1,05289
7,8668;-2,43753;2,96437;-1,24715
7,8687;-2,51084;2,8593;-1,44751
7,8747;-2,53833;2,79638;-1,55319
7,8747;-2,54077;2,53432;-1,86351
7,8747;-2,50839;2,40848;-1,96919
7,8817;-2,4583;2,26187;-2,0767
7,8817;-2,2897;1,86176;-2,27951
7,8818;-2,16448;1,60214;-2,37358
7,8826;-1,83217;0,96073;-2,54707
7,8845;-1,39234;0,15867;-2,68573
7,8863;-1,15227;-0,27749;-2,7401
7,8888;-0,66969;-1,14736;-2,80974
7,8933;-0,22193;-1,93355;-2,82379
7,8944;0,1452;-2,57984;-2,78164
7,8957;0,3022;-2,84435;-2,74682
7,8965;0,4427;-3,06731;-2,701
7,8983;0,67544;-3,40634;-2,57944
7,9;0,84953;-3,61526;-2,43528
7,9024;0,91856;-3,67085;-2,35892
7,9038;1,02546;-3,70628;-2,2062
7,9058;1,09571;-3,65374;-2,05104
7,9077;1,12259;-3,59938;-1,97713
7,9131;1,15374;-3,432;-1,83785
7,9134;1,16474;-3,21637;-1,70896
7,9139;1,16779;-3,09114;-1,64299
7,9156;1,1623;-2,82236;-1,52998
7,9178;1,15435;-2,68125;-1,47255
7,9199;1,10793;-2,39536;-1,38031
7,9218;1,01508;-2,08443;-1,28441
7,9236;0,932;-1,91339;-1,24287
7,9258;0,64611;-1,51572;-1,14819
7,9276;0,47507;-1,30008;-1,10359
7,9333;0,15192;-0,87736;-1,03395
7,9333;-0,13946;-0,47419;-0,98203
7,9346;-0,27385;-0,28543;-0,96248
7,9367;-0,53408;0,0652;-0,93683
7,9383;-0,76621;0,38102;-0,92583
7,9402;-0,86822;0,52641;-0,924
7,9419;-1,04904;0,7677;-0,93316
7,9442;-1,12356;0,86605;-0,93866
7,9466;-1,25856;1,01876;-0,95821
7,9478;-1,36363;1,13788;-0,97959
7,9543;-1,41067;1,18248;-0,99241
7,9543;-1,52918;1,26678;-1,02785
7,9546;-1,56461;1,27838;-1,0364
7,9559;-1,59026;1,28754;-1,048
7,9584;-1,64646;1,27777;-1,05961
7,9606;-1,70694;1,24601;-1,07061
7,9625;-1,7271;1,22401;-1,06938
7,9641;-1,77841;1,16171;-1,07122
7,9665;-1,79979;1,12994;-1,06816
7,969;-1,84072;1,05114;-1,05472
7,9748;-1,88226;0,96318;-1,03762
7,9748;-1,9128;0,86116;-1,01441
7,9749;-1,9299;0,80618;-0,99913
7,9769;-1,95373;0,69134;-0,9637
7,9789;-1,96045;0,63086;-0,94416
7,9806;-1,97328;0,50625;-0,9014
7,9825;-1,97633;0,43417;-0,87513
7,9839;-1,97633;0,29428;-0,82015
7,9866;-1,95617;0,14828;-0,75784
7,9881;-1,94701;0,07559;-0,7273
7,9935;-1,91341;-0,06735;-0,66133
7,9936;-1,86821;-0,20724;-0,59352
7,9941;-1,83889;-0,27199;-0,55198
7,9957;-1,78085;-0,40028;-0,4744
7,9993;-1,73809;-0,45648;-0,42675
7,9999;-1,65746;-0,56521;-0,33512
8,0026;-1,56888;-0,66478;-0,23311
8,0045;-1,52062;-0,70876;-0,18119
8,0063;-1,41678;-0,78818;-0,07123
8,008;-1,31049;-0,85354;0,04789
8,0148;-1,25612;-0,87797;0,10714
8,0148;-1,14861;-0,9134;0,22932
8,0148;-1,09241;-0,92318;0,29223
8,0162;-0,98062;-0,92684;0,41685
8,0232;-0,87189;-0,90119;0,54269
8,0232;-0,81446;-0,87736;0,60439
8,0232;-0,71367;-0,79978;0,72289
8,024;-0,62082;-0,67761;0,82857
8,0271;-0,57378;-0,59453;0,8805
8,0278;-0,49132;-0,38623;0,9703
8,0333;-0,42168;-0,13211;1,05887
8,0334;-0,35937;0,166;1,12668
8,034;-0,33127;0,32238;1,15844
8,036;-0,30195;0,48365;1,18288
8,0385;-0,25613;0,80985;1,22808
8,0403;-0,22315;1,13238;1,25496
8,0424;-0,20849;1,29121;1,26718
8,044;-0,18772;1,58748;1,27451
8,0462;-0,17611;1,85809;1,27145
8,0479;-0,17;1,98332;1,26534
8,0534;-0,17061;2,21239;1,24396
8,0537;-0,17306;2,40115;1,21831
8,0545;-0,17916;2,48606;1,19876
8,056;-0,18588;2,62045;1,1615
8,0583;-0,19321;2,67482;1,14012
8,0599;-0,20543;2,75606;1,09308
8,0625;-0,21765;2,80738;1,04299
8,0641;-0,23231;2,82326;1,01244
8,0664;-0,24514;2,82692;0,95686
8,0685;-0,24941;2,82082;0,92509
8,0729;-0,26102;2,77928;0,86217
