time;X_value;Y_value;Z_value
Started:;окт. 16 2020;11:35:08:193; 
4,0851;-1,79764;-0,99190;-0,94404
4,0949;-1,76404;-1,20143;-0,93366
4,0949;-1,74266;-1,30161;-0,92694
4,0949;-1,69379;-1,56367;-0,91594
4,0950;-1,68158;-1,63209;-0,91533
4,0962;-1,66936;-1,68340;-0,92083
4,1011;-1,62965;-1,76709;-0,93549
4,1011;-1,59789;-1,81657;-0,94893
4,1024;-1,58384;-1,83184;-0,95992
4,1032;-1,55391;-1,82634;-0,98741
4,1060;-1,54291;-1,80985;-1,00024
4,1077;-1,53925;-1,75487;-1,03628
4,1129;-1,53558;-1,69012;-1,06194
4,1129;-1,53986;-1,62231;-1,09065
4,1136;-1,54169;-1,58933;-1,10348
4,1149;-1,55024;-1,51847;-1,12974
4,1169;-1,55879;-1,48304;-1,13830
4,1190;-1,58323;-1,40362;-1,15662
4,1213;-1,59483;-1,35659;-1,15968
4,1228;-1,62599;-1,27046;-1,17067
4,1256;-1,64981;-1,19349;-1,18045
4,1269;-1,66570;-1,16111;-1,18167
4,1332;-1,67852;-1,12812;-1,18594
4,1332;-1,67547;-1,17944;-1,19511
4,1332;-1,67547;-1,17944;-1,19511
4,1350;-1,65959;-1,27962;-1,20671
4,1374;-1,64859;-1,34193;-1,21221
4,1394;-1,61805;-1,48365;-1,23542
4,1414;-1,57468;-1,64003;-1,25375
4,1434;-1,55574;-1,72677;-1,26352
4,1456;-1,51359;-1,90453;-1,27941
4,1481;-1,46106;-2,09146;-1,29712
4,1527;-1,43418;-2,19103;-1,30628
4,1529;-1,35660;-2,49096;-1,32705
4,1529;-1,33155;-2,58748;-1,33255
4,1550;-1,30956;-2,68766;-1,33622
4,1574;-1,26375;-2,88619;-1,33072
4,1590;-1,24542;-2,97721;-1,32583
4,1616;-1,21549;-3,13054;-1,32095
4,1630;-1,17578;-3,24355;-1,32033
4,1647;-1,15929;-3,28631;-1,31300
4,1668;-1,12936;-3,35534;-1,29346
4,1733;-1,09270;-3,38832;-1,26719
4,1733;-1,06216;-3,41154;-1,22443
4,1733;-1,04750;-3,42803;-1,19999
4,1771;-1,02978;-3,43414;-1,17434
4,1783;-0,98763;-3,45185;-1,11081
4,1799;-0,93754;-3,44880;-1,05400
4,1818;-0,91555;-3,45308;-1,02773
4,1828;-0,86546;-3,48728;-0,94343
4,1846;-0,80865;-3,50439;-0,82981
4,1869;-0,77628;-3,49645;-0,76628
4,1922;-0,70175;-3,47812;-0,66121
4,1930;-0,63089;-3,45247;-0,57997
4,1931;-0,59607;-3,43109;-0,54698
4,1951;-0,52093;-3,38283;-0,49628
4,1967;-0,48062;-3,35900;-0,47612
4,1995;-0,40243;-3,29731;-0,44313
4,2011;-0,32790;-3,22034;-0,41442
4,2027;-0,29125;-3,17452;-0,40037
4,2047;-0,21000;-3,07923;-0,36861
4,2104;-0,16846;-3,02608;-0,35089
4,2130;-0,08966;-2,92162;-0,31668
4,2137;0,04167;-2,75302;-0,27087
4,2137;0,04167;-2,75302;-0,27087
4,2154;0,12964;-2,63330;-0,23727
4,2170;0,22188;-2,51662;-0,20917
4,2187;0,27075;-2,45614;-0,19084
4,2213;0,36238;-2,33825;-0,15786
4,2230;0,45889;-2,21730;-0,12548
4,2253;0,50715;-2,15560;-0,10960
4,2267;0,60978;-2,02548;-0,07539
4,2326;0,66231;-1,96440;-0,05890
4,2326;0,82297;-1,78908;-0,00392
4,2326;0,88100;-1,73471;0,01685
4,2348;0,94026;-1,68340;0,03090
4,2380;1,06854;-1,58200;0,06205
4,2393;1,19560;-1,48426;0,08893
4,2414;1,26157;-1,43905;0,10359
4,2428;1,40024;-1,35414;0,12314
4,2453;1,47232;-1,31199;0,13352
4,2484;1,61099;-1,23747;0,15002
4,2524;1,75637;-1,15928;0,16529
4,2532;1,89870;-1,08903;0,17995
4,2532;1,96956;-1,06154;0,18606
4,2548;2,10884;-1,01756;0,20072
4,2571;2,17420;-0,99984;0,21172
4,2592;2,30371;-0,96380;0,22760
4,2607;2,36357;-0,94181;0,23493
4,2625;2,48452;-0,89233;0,24592
4,2645;2,59204;-0,83613;0,26120
4,2666;2,64274;-0,80375;0,26120
4,2728;2,72887;-0,72556;0,27036
4,2729;2,82539;-0,56735;0,27891
4,2730;2,82539;-0,56735;0,27891
4,2757;2,86387;-0,43540;0,28624
4,2768;2,88159;-0,30895;0,29601
4,2787;2,87853;-0,24848;0,30151
4,2807;2,84066;-0,12020;0,31373
4,2827;2,80706;-0,04995;0,32656
4,2846;2,70138;0,09361;0,34977
4,2867;2,53889;0,21273;0,37176
4,2922;2,43810;0,26343;0,38826
4,2929;2,04104;0,36605;0,43529
4,2932;1,87855;0,38132;0,45484
4,2952;1,70811;0,37583;0,47011
4,2968;1,22064;0,26037;0,49943
4,2993;1,10519;0,24755;0,52387
4,3007;0,76555;0,06917;0,56235
4,3026;0,42530;-0,16051;0,61550
4,3047;0,24143;-0,29307;0,64054
4,3070;-0,03407;-0,57834;0,71385
4,3134;-0,24299;-0,90210;0,79631
4,3134;-0,44458;-1,22892;0,88000
4,3135;-0,50322;-1,37919;0,91971
4,3150;-0,52521;-1,51847;0,95758
4,3167;-0,55026;-1,73777;1,01500
4,3186;-0,55759;-1,87704;1,02172
4,3208;-0,52460;-1,90392;1,01806
4,3233;-0,41831;-1,88865;0,97163
4,3263;-0,32607;-1,74754;0,87450
4,3276;-0,26620;-1,62537;0,80242
4,3327;-0,13181;-1,29672;0,64848
4,3329;-0,01208;-0,87767;0,47561
4,3334;0,02823;-0,65165;0,39009
4,3349;0,09360;-0,22465;0,21721
4,3368;0,11131;-0,03590;0,12497
4,3425;0,09543;0,27748;-0,05035
4,3425;0,05817;0,52976;-0,21589
4,3432;0,03190;0,62139;-0,29591
4,3478;-0,03591;0,70814;-0,44252
4,3478;-0,07745;0,70203;-0,50911
4,3523;-0,15319;0,60490;-0,62273
4,3523;-0,25337;0,30008;-0,75956
4,3533;-0,25337;0,30008;-0,75956
4,3569;-0,31874;0,02153;-0,82309
4,3569;-0,36028;-0,28941;-0,88234
4,3596;-0,38532;-0,44762;-0,90800
4,3611;-0,43725;-0,73106;-0,94832
4,3627;-0,48428;-0,94853;-0,97581
4,3647;-0,51055;-1,02977;-0,98802
4,3670;-0,57041;-1,14156;-1,00330
4,3726;-0,60279;-1,17149;-1,00635
4,3728;-0,68465;-1,13362;-0,98863
4,3728;-0,70175;-1,08292;-0,97275
4,3753;-0,71580;-1,01817;-0,95687
4,3767;-0,70847;-0,83613;-0,90983
4,3787;-0,65349;-0,58629;-0,86524
4,3807;-0,61379;-0,43113;-0,83897
4,3834;-0,48734;-0,07133;-0,79499
4,3850;-0,42075;0,13515;-0,77239
4,3866;-0,23932;0,60246;-0,72474
4,3925;-0,04996;1,11192;-0,66915
4,3944;0,14857;1,62871;-0,60684
4,3944;0,24448;1,87856;-0,57202
4,3954;0,41491;2,33793;-0,49444
4,3967;0,48638;2,53951;-0,44558
4,3989;0,61222;2,85350;-0,35211
4,4007;0,66659;2,96345;-0,29714
4,4028;0,75394;3,09234;-0,19451
4,4048;0,82175;3,14305;-0,07783
4,4072;0,84435;3,14427;-0,02102
4,4129;0,86329;3,09357;0,10726
4,4136;0,71301;2,79241;0,31923
4,4136;0,71301;2,79241;0,31923
4,4148;0,41308;2,35625;0,46095
4,4167;-0,04690;1,76677;0,51226
4,4187;-0,30408;1,44790;0,53181
4,4209;-0,80987;0,86757;0,43896
4,4235;-1,02551;0,64339;0,35710
4,4257;-1,32911;0,35139;0,18850
4,4272;-1,44639;0,26587;0,06938
4,4324;-1,44517;0,27931;0,03273
4,4324;-1,26497;0,44730;0,01746
4,4325;-1,15684;0,52976;0,03273
4,4348;-1,04017;0,62017;0,05289
4,4366;-0,78299;0,79916;0,10726
4,4406;-0,65044;0,88773;0,13963
4,4411;-0,38105;1,07221;0,20561
4,4430;-0,11593;1,24142;0,27891
4,4453;0,00380;1,32145;0,31617
4,4469;0,24387;1,47172;0,39498
4,4531;0,45951;1,60428;0,48416
4,4532;0,65498;1,72340;0,57457
4,4536;0,74844;1,78082;0,62222
4,4548;0,84191;1,83824;0,67109
4,4605;1,00623;1,94514;0,77677
4,4606;1,14551;2,05998;0,88306
4,4618;1,20659;2,12596;0,94109
4,4628;1,32816;2,24752;1,04860
4,4657;1,42895;2,35992;1,16161
4,4671;1,47782;2,42039;1,21292
4,4752;1,55845;2,53035;1,31311
4,4752;1,63176;2,64030;1,41207
4,4759;1,66230;2,68429;1,45910
4,4759;1,71544;2,75820;1,55195
4,4769;1,73805;2,78141;1,59471
4,4797;1,77287;2,79791;1,68146
4,4807;1,79913;2,79058;1,75904
4,4846;1,81440;2,77775;1,79813
4,4851;1,84128;2,72155;1,85800
4,4870;1,85167;2,62259;1,90809
4,4926;1,85594;2,55906;1,93069
4,4926;1,86266;2,34403;1,97406
4,4928;1,86266;2,34403;1,97406
4,4950;1,86205;2,17666;1,98994
4,4967;1,86022;1,98790;1,99483
4,4994;1,85839;1,89688;1,98445
4,5015;1,85900;1,70996;1,95085
4,5036;1,86572;1,51570;1,90320
4,5047;1,86694;1,41796;1,87449
4,5076;1,88526;1,21638;1,79080
4,5125;1,90115;1,11253;1,74377
4,5126;1,97934;0,82481;1,56173
4,5130;2,01843;0,73013;1,49514
4,5149;2,06119;0,63850;1,42612
4,5171;2,17481;0,46685;1,27706
4,5192;2,30859;0,29397;1,12313
4,5206;2,38007;0,21334;1,04005
4,5237;2,54194;0,06856;0,87939
4,5259;2,62930;0,00809;0,80303
4,5269;2,81928;-0,09332;0,65643
4,5329;3,01353;-0,18067;0,52753
4,5331;3,20107;-0,21488;0,40841
4,5332;3,28781;-0,21305;0,35588
4,5350;3,43075;-0,16357;0,24470
4,5368;3,49673;-0,12203;0,19522
4,5400;3,57919;-0,01940;0,11276
4,5407;3,59813;0,04657;0,07855
4,5433;3,59324;0,19623;0,02051
4,5457;3,52788;0,36850;-0,02897
4,5468;3,46985;0,45219;-0,04485
4,5527;3,32935;0,60918;-0,07112
4,5527;3,06423;0,83886;-0,08333
4,5527;3,06423;0,83886;-0,08333
4,5546;2,87914;0,96226;-0,08455
4,5566;2,70443;1,07282;-0,08883
4,5586;2,62136;1,12353;-0,09372
4,5614;2,47170;1,19622;-0,11937
4,5630;2,35502;1,22737;-0,14198
4,5646;2,31287;1,23287;-0,20001
4,5673;2,24140;1,22188;-0,27392
4,5738;2,21452;1,20416;-0,31363
4,5738;2,16993;1,15896;-0,43702
4,5747;2,16321;1,14979;-0,47917
4,5757;2,15710;1,14491;-0,52193
4,5785;2,15832;1,13880;-0,60135
4,5793;2,16993;1,14368;-0,64105
4,5808;2,18825;1,17911;-0,70764
4,5826;2,20902;1,25853;-0,74918
4,5845;2,22246;1,31289;-0,76445
4,5867;2,23957;1,43690;-0,77605
4,5950;2,25484;1,55541;-0,78033
4,5950;2,27744;1,66170;-0,77666
4,5950;2,28844;1,70202;-0,76750
4,5955;2,29577;1,73561;-0,75834
4,5999;2,30126;1,79303;-0,73451
4,5999;2,29882;1,83396;-0,69542
4,6007;2,29271;1,84862;-0,67404
4,6026;2,27439;1,87794;-0,61601
4,6045;2,24568;1,91460;-0,54759
4,6077;2,22307;1,93292;-0,51277
4,6128;2,17665;1,98057;-0,44069
4,6128;2,08135;2,05693;-0,34845
4,6128;2,08135;2,05693;-0,34845
4,6153;2,00744;2,10213;-0,28492
4,6176;1,97628;2,12107;-0,25437
4,6195;1,90909;2,15833;-0,19084
4,6211;1,85228;2,19315;-0,13770
4,6232;1,82662;2,20537;-0,11571
4,6251;1,77714;2,24630;-0,06745
4,6267;1,73744;2,29822;-0,02897
4,6334;1,72339;2,32449;-0,01308
4,6334;1,69040;2,38557;0,05289
4,6335;1,69040;2,38557;0,05289
4,6349;1,67940;2,41184;0,09321
4,6368;1,67635;2,41612;0,14024
4,6387;1,67757;2,41123;0,16162
4,6414;1,68307;2,38618;0,20316
4,6428;1,69345;2,35075;0,24898
4,6451;1,69651;2,33243;0,27219
4,6471;1,70323;2,28906;0,32167
4,6526;1,70567;2,27562;0,34611
4,6533;1,70201;2,23897;0,42307
4,6536;1,69834;2,23774;0,44934
4,6546;1,69101;2,24324;0,47744
4,6580;1,67818;2,26707;0,52631
4,6599;1,66047;2,30189;0,57457
4,6609;1,65008;2,32204;0,59839
4,6630;1,62015;2,35747;0,64115
4,6648;1,60121;2,36847;0,66131
4,6666;1,56212;2,38802;0,70163
4,6728;1,52180;2,39168;0,74011
4,6728;1,46377;2,38252;0,80609
4,6732;1,46377;2,38252;0,80609
4,6749;1,42712;2,36480;0,85373
4,6787;1,40818;2,35747;0,87328
4,6793;1,37519;2,32754;0,91604
4,6809;1,34221;2,28539;0,95086
4,6853;1,32754;2,26035;0,96674
4,6853;1,30128;2,20354;1,00156
4,6867;1,28356;2,17055;1,01317
4,6928;1,26524;2,09908;1,04066
4,6928;1,23775;1,96957;1,06265
4,6935;1,23775;1,96957;1,06265
4,6959;1,23347;1,86451;1,06509
4,6979;1,22920;1,75027;1,06815
4,6997;1,22920;1,68980;1,06815
4,7012;1,23591;1,55602;1,07731
4,7041;1,24386;1,48638;1,07975
4,7057;1,25485;1,34344;1,08770
4,7157;1,27806;1,20111;1,09564
4,7157;1,29089;1,13147;1,10175
4,7157;1,34037;0,93294;1,11641
4,7157;1,36175;0,87613;1,12374
4,7161;1,38435;0,82115;1,13168
4,7181;1,44055;0,72035;1,13779
4,7187;1,46560;0,67271;1,14390
4,7244;1,52424;0,59696;1,15245
4,7254;1,59144;0,53526;1,16161
4,7268;1,61893;0,51266;1,16833
4,7274;1,67635;0,46868;1,17566
4,7338;1,72216;0,43875;1,18055
4,7338;1,75393;0,41614;1,18421
4,7338;1,76798;0,40820;1,18299
4,7354;1,77470;0,38866;1,18177
4,7378;1,77409;0,38071;1,17505
4,7396;1,75026;0,36789;1,16650
4,7407;1,73377;0,36178;1,16161
4,7441;1,67818;0,35689;1,14756
4,7456;1,60793;0,35750;1,13351
4,7470;1,56700;0,36239;1,12801
4,7526;1,47476;0,37583;1,10602
4,7526;1,37031;0,40881;1,08281
4,7527;1,31838;0,42714;1,07365
4,7545;1,20598;0,48334;1,04066
4,7575;1,14734;0,51755;1,02600
4,7591;1,02944;0,59818;0,98874
4,7605;0,90971;0,69531;0,95086
4,7631;0,84924;0,74662;0,92826
4,7649;0,72829;0,85780;0,88428
4,7670;0,60917;0,97081;0,84274
4,7726;0,55113;1,02701;0,82075
4,7726;0,39536;1,16140;0,75844
4,7747;0,39536;1,16140;0,75844
4,7749;0,30251;1,22921;0,71568
4,7773;0,22310;1,26830;0,68086
4,7790;0,19134;1,28296;0,66192
4,7810;0,13575;1,28357;0,62955
4,7834;0,09971;1,26097;0,60206
4,7846;0,09299;1,24387;0,58495
4,7869;0,08382;1,20111;0,55319
4,7922;0,08810;1,17117;0,54280
4,7925;0,11864;1,07344;0,49760
4,7932;0,13391;1,03739;0,48111
4,7949;0,14674;1,00013;0,46278
4,7966;0,18217;0,92438;0,42979
4,7985;0,20050;0,84436;0,39375
4,8005;0,20600;0,80527;0,37237
4,8024;0,20539;0,72158;0,33755
4,8044;0,19561;0,67882;0,31923
4,8080;0,16751;0,58902;0,28746
4,8133;0,11376;0,49800;0,26242
4,8133;0,04473;0,40270;0,24715
4,8135;0,00502;0,35567;0,23920
4,8146;-0,07622;0,26282;0,23187
4,8168;-0,12265;0,21517;0,23187
4,8186;-0,20939;0,14125;0,23920
4,8205;-0,29003;0,07284;0,23187
4,8226;-0,32790;0,03924;0,22515
4,8246;-0,39143;-0,01085;0,20927
4,8268;-0,41892;-0,03590;0,20011
4,8332;-0,46290;-0,06705;0,18789
4,8332;-0,50994;-0,09087;0,14269
4,8333;-0,50994;-0,09087;0,14269
4,8348;-0,53498;-0,08171;0,09932
4,8367;-0,55759;-0,06644;0,04128
4,8388;-0,57713;-0,06094;0,01257
4,8443;-0,60584;-0,04200;-0,04790
4,8443;-0,62906;-0,03162;-0,07295
4,8453;-0,69259;-0,01146;-0,13953
4,8468;-0,77505;0,00137;-0,19207
4,8530;-0,81843;0,00381;-0,21956
4,8530;-0,97542;-0,00719;-0,30202
4,8535;-1,03223;-0,01757;-0,32462
4,8546;-1,09026;-0,03101;-0,34539
4,8568;-1,20755;-0,05605;-0,38266
4,8593;-1,26741;-0,07010;-0,39854
4,8608;-1,38164;-0,09943;-0,42786
4,8630;-1,48182;-0,12692;-0,45657
4,8646;-1,52886;-0,13852;-0,46940
4,8665;-1,61072;-0,15502;-0,50727
4,8719;-1,68708;-0,17212;-0,55431
4,8720;-1,76221;-0,19472;-0,60379
4,8726;-1,80436;-0,21305;-0,62761
4,8748;-1,84895;-0,23321;-0,65144
4,8767;-1,94547;-0,28574;-0,69786
4,8785;-2,05421;-0,35538;-0,74734
4,8805;-2,11712;-0,39325;-0,76933
4,8826;-2,24785;-0,48061;-0,82370
4,8846;-2,39140;-0,58934;-0,86891
4,8870;-2,46349;-0,64676;-0,88845
4,8927;-2,61498;-0,76466;-0,92327
4,8945;-2,84100;-0,94486;-0,98314
4,8945;-2,84100;-0,94486;-0,98314
4,8950;-2,97661;-1,06459;-1,02040
4,8974;-3,04320;-1,12446;-1,04606
4,8986;-3,16170;-1,24052;-1,09493
4,9008;-3,26494;-1,34865;-1,15174
4,9026;-3,30892;-1,40668;-1,17861
4,9045;-3,37734;-1,52519;-1,24520
4,9076;-3,41949;-1,64858;-1,31911
4,9126;-3,43232;-1,71455;-1,35454
4,9126;-3,42315;-1,95462;-1,47244
4,9132;-3,42315;-1,95462;-1,47244
4,9148;-3,38039;-2,14155;-1,56224
4,9165;-3,31747;-2,34558;-1,66303
4,9186;-3,27227;-2,45065;-1,71618
4,9205;-3,17392;-2,65956;-1,82308
4,9225;-3,05480;-2,85687;-1,92876
4,9247;-2,99066;-2,94484;-1,98190
4,9282;-2,85871;-3,09511;-2,07964
4,9323;-2,79091;-3,15009;-2,12179
4,9325;-2,58321;-3,23805;-2,22319
4,9325;-2,51663;-3,23927;-2,24396
4,9345;-2,45127;-3,22706;-2,26168
4,9364;-2,33643;-3,16414;-2,27939
4,9386;-2,24052;-3,05540;-2,28000
4,9405;-2,20692;-2,98332;-2,26840
4,9430;-2,15622;-2,80556;-2,23602
4,9445;-2,13973;-2,58809;-2,17738
4,9466;-2,14767;-2,47508;-2,14256
4,9528;-2,17332;-2,23318;-2,05337
4,9529;-2,22342;-1,98517;-1,94953
4,9588;-2,25457;-1,86788;-1,89088
4,9588;-2,33643;-1,62964;-1,76566
4,9589;-2,38163;-1,51541;-1,69785
4,9592;-2,47265;-1,30344;-1,56529
4,9613;-2,56916;-1,12446;-1,43579
4,9630;-2,61559;-1,05421;-1,37043
4,9646;-2,70172;-0,95219;-1,26108
4,9665;-2,73776;-0,91737;-1,21160
4,9727;-2,80618;-0,87523;-1,14563
4,9727;-2,88132;-0,86423;-1,09676
4,9737;-2,88132;-0,86423;-1,09676
4,9748;-2,91247;-0,88317;-1,10409
4,9812;-2,93752;-0,91432;-1,13341
4,9812;-2,94240;-0,93509;-1,15418
4,9813;-2,95462;-0,96930;-1,19877
4,9847;-2,95951;-0,98335;-1,21832
4,9856;-2,96501;-1,00167;-1,25925
4,9870;-2,98150;-1,00229;-1,29773
4,9932;-2,99616;-0,99434;-1,31300
4,9932;-3,04259;-0,91921;-1,34905
4,9939;-3,06458;-0,87461;-1,35821
4,9952;-3,09268;-0,81841;-1,36004
4,9971;-3,15315;-0,67425;-1,35882
4,9986;-3,18186;-0,58506;-1,35699
5,0005;-3,24906;-0,37187;-1,34171
5,0027;-3,31564;-0,11836;-1,31484
5,0049;-3,34924;0,01908;-1,29651
5,0066;-3,39933;0,30252;-1,24703
5,0130;-3,44453;0,59513;-1,18228
5,0130;-3,47447;0,88773;-1,10653
5,0130;-3,48424;1,03434;-1,06377
5,0149;-3,49829;1,32084;-0,97581
5,0168;-3,50012;1,45523;-0,92938
5,0187;-3,48607;1,69774;-0,83836
5,0209;-3,47202;1,79914;-0,79621
5,0227;-3,43110;1,94880;-0,71985
5,0247;-3,37734;2,03372;-0,66060
5,0272;-3,35046;2,06548;-0,62945
5,0329;-3,30709;2,12596;-0,54820
5,0329;-3,22462;2,13695;-0,41503
5,0336;-3,22462;2,13695;-0,41503
5,0345;-3,14521;2,04899;-0,33806
5,0367;-3,09756;1,97568;-0,31057
5,0391;-2,98211;1,77715;-0,27759
5,0418;-2,85322;1,49554;-0,27392
5,0434;-2,77686;1,33611;-0,27698
5,0467;-2,62475;0,96898;-0,29286
5,0471;-2,45249;0,54748;-0,32401
5,0524;-2,36575;0,32085;-0,33928
5,0524;-2,11102;-0,39203;-0,39915
5,0531;-2,11102;-0,39203;-0,39915
5,0548;-1,95158;-0,86484;-0,44008
5,0567;-1,79886;-1,29428;-0,47551
5,0587;-1,73411;-1,49342;-0,48895
5,0607;-1,62232;-1,85261;-0,53354
5,0642;-1,53497;-2,14033;-0,57325
5,0647;-1,49282;-2,25700;-0,58913
5,0670;-1,44578;-2,45004;-0,62212
5,0724;-1,40119;-2,57893;-0,64655
5,0724;-1,36698;-2,64368;-0,66976
5,0727;-1,35599;-2,64979;-0,67709
5,0764;-1,34438;-2,63574;-0,68748
5,0771;-1,32544;-2,57221;-0,71008
5,0790;-1,32117;-2,47447;-0,73513
5,0813;-1,33216;-2,41216;-0,75101
5,0840;-1,35721;-2,27044;-0,78705
5,0850;-1,38164;-2,11162;-0,83164
5,0871;-1,40608;-2,03281;-0,85241
5,0956;-1,44456;-1,87094;-0,90189
5,0956;-1,48182;-1,72188;-0,94221
5,0956;-1,49526;-1,64736;-0,96298
5,0986;-1,54108;-1,51358;-0,99474
5,0989;-1,55757;-1,45371;-1,00452
5,0989;-1,59056;-1,34742;-1,02162
5,1023;-1,61133;-1,26496;-1,02468
5,1043;-1,61866;-1,23747;-1,02590
5,1053;-1,62782;-1,20265;-1,03445
5,1068;-1,62660;-1,20265;-1,03873
5,1123;-1,62660;-1,22586;-1,05155
5,1126;-1,60155;-1,33215;-1,05827
5,1132;-1,60155;-1,33215;-1,05827
5,1146;-1,57834;-1,45188;-1,06255
5,1166;-1,55757;-1,57772;-1,06621
5,1185;-1,54535;-1,64186;-1,06316
5,1205;-1,52275;-1,77320;-1,05033
5,1224;-1,51054;-1,84100;-1,04178
5,1246;-1,48854;-1,97295;-1,02529
5,1266;-1,46289;-2,10490;-1,00085
5,1319;-1,44823;-2,17148;-0,98741
5,1321;-1,42074;-2,36940;-0,94465
5,1328;-1,40791;-2,43293;-0,92999
5,1347;-1,39081;-2,50074;-0,91594
5,1371;-1,36759;-2,62108;-0,88967
5,1386;-1,34499;-2,71882;-0,86280
5,1405;-1,32850;-2,76219;-0,85119
5,1426;-1,29918;-2,82755;-0,82065
5,1451;-1,28390;-2,84954;-0,80354
5,1470;-1,25458;-2,87642;-0,76628
5,1528;-1,22343;-2,87886;-0,73329
5,1528;-1,19533;-2,86603;-0,69420
5,1529;-1,17761;-2,85626;-0,67526
5,1546;-1,13974;-2,83122;-0,63555
5,1565;-1,12141;-2,81900;-0,61479
5,1586;-1,08232;-2,79334;-0,57447
5,1606;-1,06277;-2,78051;-0,55309
5,1630;-1,01451;-2,75547;-0,51644
5,1655;-0,96015;-2,72981;-0,47795
5,1672;-0,93205;-2,71943;-0,45718
5,1724;-0,87585;-2,70782;-0,41992
5,1726;-0,78666;-2,71576;-0,34906
5,1746;-0,78666;-2,71576;-0,34906
5,1751;-0,72313;-2,72737;-0,31057
5,1774;-0,69014;-2,73714;-0,29103
5,1791;-0,62173;-2,75547;-0,26415
5,1821;-0,54537;-2,76891;-0,24032
5,1825;-0,50933;-2,77685;-0,23055
5,1846;-0,42808;-2,78784;-0,20795
5,1865;-0,33890;-2,80006;-0,19084
5,1931;-0,29614;-2,80128;-0,18413
5,1938;-0,15380;-2,79273;-0,17252
5,1938;-0,15380;-2,79273;-0,17252
5,2014;-0,04935;-2,76585;-0,16580
5,2016;0,06000;-2,73103;-0,16885
5,2016;0,11498;-2,70721;-0,17191
5,2016;0,23043;-2,65590;-0,18229
5,2028;0,35993;-2,59237;-0,19634
5,2047;0,42530;-2,55755;-0,20428
5,2066;0,55847;-2,48913;-0,21711
5,2141;0,70202;-2,41522;-0,22139
5,2141;0,91765;-2,27533;-0,23666
5,2141;0,91765;-2,27533;-0,23666
5,2151;0,99279;-2,22707;-0,24277
5,2165;1,14490;-2,12933;-0,25987
5,2186;1,30067;-2,02976;-0,27881
5,2206;1,38435;-1,97784;-0,28736
5,2225;1,55295;-1,86116;-0,28614
5,2246;1,72155;-1,75304;-0,28431
5,2295;1,80707;-1,69867;-0,27453
5,2324;1,97017;-1,58933;-0,26109
5,2337;2,14427;-1,47632;-0,23544
5,2338;2,22674;-1,41584;-0,21589
5,2359;2,39778;-1,29184;-0,18168
5,2370;2,56821;-1,14645;-0,13465
5,2392;2,65129;-1,06276;-0,11510
5,2409;2,81928;-0,89416;-0,07600
5,2430;2,90358;-0,80620;-0,05951
5,2447;3,06362;-0,62294;-0,02897
5,2473;3,21329;-0,43235;-0,00514
5,2522;3,28292;-0,32972;0,00585
5,2525;3,47351;0,00259;0,04006
5,2531;3,47351;0,00259;0,04006
5,2544;3,58530;0,21150;0,06511
5,2565;3,67388;0,40515;0,08221
5,2594;3,70992;0,49861;0,09382
5,2617;3,76184;0,68920;0,11581
5,2632;3,78933;0,78999;0,12986
5,2648;3,78994;0,99219;0,15429
5,2666;3,76306;1,16201;0,18484
5,2727;3,73435;1,23165;0,20500
5,2727;3,58042;1,40025;0,23554
5,2733;3,50161;1,44057;0,23982
5,2746;3,40449;1,46622;0,24715
5,2768;3,16442;1,48821;0,26792
5,2787;2,83638;1,45339;0,28380
5,2809;2,58959;1,37581;0,28319
5,2828;2,22124;1,29579;0,29113
5,2844;2,02699;1,21393;0,28746
5,2865;1,58838;0,98914;0,29113
5,2937;1,12657;0,68554;0,29724
5,2937;0,72890;0,32879;0,31373
5,2937;0,52304;0,10521;0,34427
5,2964;0,12170;-0,43296;0,42063
5,2977;-0,06156;-0,75244;0,48660
5,2990;-0,39632;-1,47448;0,62771
5,3011;-0,56003;-1,85750;0,71018
5,3027;-0,87890;-2,60336;0,84640
5,3045;-1,10431;-3,17574;0,93926
5,3068;-1,18433;-3,36328;0,95819
5,3134;-1,27169;-3,50928;0,92765
5,3134;-1,21121;-3,21423;0,77188
5,3134;-1,21121;-3,21423;0,77188
5,3155;-1,08843;-2,78051;0,60817
5,3173;-1,01696;-2,51173;0,51043
5,3192;-0,86119;-1,94546;0,30396
5,3214;-0,70725;-1,39446;0,07610
5,3231;-0,64250;-1,14767;-0,04607
5,3271;-0,52216;-0,72007;-0,28858
5,3275;-0,42625;-0,39081;-0,52926
5,3331;-0,39632;-0,27658;-0,63922
5,3331;-0,34989;-0,06216;-0,93732
5,3331;-0,34867;-0,02185;-1,02651
5,3363;-0,34806;-0,00230;-1,10226
5,3373;-0,36333;-0,06583;-1,23970
5,3410;-0,37738;-0,13669;-1,29773
5,3413;-0,38960;-0,31079;-1,39914
5,3474;-0,41037;-0,49466;-1,46572
5,3475;-0,42320;-0,58140;-1,49504
5,3477;-0,45313;-0,72801;-1,51520
5,3530;-0,49955;-0,82147;-1,51581
5,3531;-0,54842;-0,84835;-1,50726
5,3531;-0,56858;-0,83246;-1,49749
5,3552;-0,58630;-0,79520;-1,49138
5,3571;-0,61317;-0,65837;-1,47733
5,3599;-0,61317;-0,45739;-1,47061
5,3616;-0,60157;-0,33033;-1,46572
5,3630;-0,53010;-0,02734;-1,45595
5,3652;-0,41159;0,35139;-1,41991
5,3679;-0,33157;0,56886;-1,39425
5,3723;-0,14831;1,02701;-1,30262
