time;X_value;Y_value;Z_value
Started:;окт. 22 2020;13:07:16:122; 
126,6161;11,21239;-21,45510;-7,22353
126,6181;11,21957;-20,90441;-7,33366
126,6234;11,26746;-17,88044;-7,30972
126,6234;11,26746;-17,88044;-7,30972
126,6242;11,26985;-16,95386;-7,23071
126,6263;11,18845;-15,00253;-6,94579
126,6283;11,14056;-14,01130;-6,75425
126,6305;10,87719;-12,03363;-6,33286
126,6323;10,28580;-10,15651;-5,90189
126,6345;9,90990;-9,26345;-5,65288
126,6363;8,98811;-7,62337;-5,13333
126,6382;7,89153;-6,85960;-4,60898
126,6439;6,07906;-4,38392;-3,81647
126,6441;6,07906;-4,38392;-3,81647
126,6444;5,42064;-3,91703;-3,51719
126,6462;4,08463;-3,16284;-2,76060
126,6483;2,66962;-2,72229;-1,72867
126,6501;1,96091;-2,63370;-1,12770
126,6524;0,59378;-2,72708;0,04310
126,6546;-0,62491;-3,16284;0,88588
126,6569;-1,18517;-3,49085;1,19953
126,6588;-2,16203;-4,32645;1,70472
126,6653;-3,78056;-5,91625;2,61694
126,6653;-3,78056;-6,51722;2,61694
126,6662;-4,13970;-7,15409;2,82285
126,6680;-4,48448;-7,80055;3,00481
126,6696;-5,12854;-9,15331;3,33044
126,6712;-5,68640;-10,50129;3,63451
126,6733;-5,96893;-11,16211;3,79014
126,6749;-6,58426;-12,48854;3,98647
126,6762;-6,92185;-13,14936;4,02478
126,6786;-7,58985;-14,40156;4,08942
126,6851;-9,04557;-16,61148;4,18519
126,6868;-9,04557;-16,61148;4,18519
126,6868;-9,37359;-17,07597;4,14688
126,6880;-9,85484;-17,82777;4,05590
126,6901;-9,96737;-18,09114;3,98647
126,6921;-9,96497;-18,48620;3,69915
126,6939;-9,87399;-18,62028;3,45254
126,6959;-9,47415;-18,77830;2,64089
126,6983;-8,91867;-18,93393;1,39107
126,6988;-8,60023;-18,99378;0,69434
126,7102;-7,19719;-19,35292;-1,88429
126,7102;-7,19719;-19,35292;-1,88429
126,7113;-6,86199;-19,51813;-2,60976
126,7114;-6,20357;-19,95389;-4,25463
126,7114;-5,37275;-20,14303;-5,77260
126,7114;-4,85798;-20,35134;-6,29934
126,7153;-3,62733;-20,21726;-6,65608
126,7153;-2,97848;-20,02332;-6,51003
126,7202;-1,76697;-19,41757;-5,84203
126,7204;-0,78293;-18,59154;-5,23867
126,7280;0,66800;-16,48219;-4,66644
126,7281;0,66800;-16,48219;-4,66644
126,7281;0,92658;-15,95066;-4,44377
126,7281;1,12770;-15,43589;-4,14210
126,7283;1,44135;-14,40396;-3,34720
126,7300;1,55149;-13,89877;-2,86595
126,7321;1,74782;-12,90754;-1,79331
126,7342;1,92260;-11,92588;-0,56505
126,7379;1,97288;-11,46618;0,07422
126,7388;2,04232;-10,63297;1,26178
126,7451;1,84599;-9,76625;3,01439
126,7451;1,84599;-9,57231;3,01439
126,7451;1,78134;-9,42865;3,25621
126,7475;1,73824;-9,32570;3,43818
126,7492;1,70951;-9,19162;3,69437
126,7518;1,78373;-9,11740;3,77098
126,7536;1,85796;-9,07191;3,75422
126,7547;2,01119;-9,00487;3,59620
126,7602;2,11175;-8,97135;3,28734
126,7603;2,13330;-8,95938;3,10059
126,7641;2,24104;-8,69601;2,25301
126,7642;2,24104;-8,69601;2,25301
126,7643;2,27696;-8,62418;2,05668
126,7667;2,27935;-8,56672;1,64487
126,7689;2,22668;-8,59784;1,39826
126,7703;2,03513;-8,81093;0,89785
126,7720;1,70712;-9,17726;0,45731
126,7741;1,48445;-9,37359;0,26816
126,7762;1,05348;-9,76864;-0,06465
126,7785;0,71349;-9,95061;-0,29210
126,7835;0,45970;-10,37679;-0,59857
126,7835;0,45970;-10,37679;-0,59857
126,7845;0,44534;-10,42228;-0,69673
126,7860;0,55308;-10,39594;-0,79969
126,7894;0,65603;-10,30735;-0,79969
126,7907;0,70392;-10,27623;-0,73983
126,7923;0,76377;-10,24271;-0,59139
126,7944;0,85236;-10,25707;-0,40942
126,7960;0,91940;-10,26665;-0,30407
126,7981;1,13728;-10,30017;-0,11014
126,8033;1,66881;-10,30975;0,20591
126,8033;1,87711;-10,30496;0,31365
126,8045;2,09738;-10,28820;0,40942
126,8064;2,30090;-10,27383;0,50280
126,8084;2,66004;-10,22116;0,66321
126,8101;2,95214;-10,19003;0,74462
126,8124;3,09580;-10,17088;0,77096
126,8146;3,41424;-10,10384;0,74941
126,8168;3,55310;-10,07990;0,73983
126,8183;3,77577;-10,05356;0,72068
126,8245;4,15886;-9,90751;0,59617
126,8257;4,15886;-9,90751;0,59617
126,8257;4,25463;-9,83329;0,55547
126,8267;4,42701;-9,68963;0,45970
126,8285;4,45096;-9,64414;0,38787
126,8301;4,45575;-9,56273;0,19394
126,8327;4,40068;-9,53161;0,07901
126,8346;4,33843;-9,45260;-0,18675
126,8396;4,21392;-9,33767;-0,43336
126,8396;4,15167;-9,26584;-0,55787
126,8454;3,79253;-8,86600;-0,82602
126,8454;3,79253;-8,86600;-0,82602
126,8454;3,67761;-8,77981;-0,82363
126,8469;3,39987;-8,59066;-0,80448
126,8495;3,10298;-8,43503;-0,83560
126,8505;2,95454;-8,35123;-0,85954
126,8530;2,61694;-8,17166;-0,93616
126,8547;2,44455;-8,08786;-0,96250
126,8566;2,11175;-7,87477;-1,00081
126,8581;1,75740;-7,64013;-0,95771
126,8634;1,18995;-7,28338;-0,88349
126,8634;1,03672;-7,16128;-0,87630
126,8642;0,91940;-7,05114;-0,89306
126,8661;0,83800;-6,94100;-0,91222
126,8686;0,71110;-6,77819;-0,94813
126,8701;0,63209;-6,71834;-0,91461
126,8721;0,49083;-6,60341;-0,74462
126,8742;0,43336;-6,43102;-0,42139
126,8764;0,41182;-6,31610;-0,21548
126,8780;0,31126;-6,10061;0,22027
126,8832;-0,04789;-5,70316;0,85954
126,8833;-0,04789;-5,70316;0,85954
126,8843;-0,20591;-5,61936;0,98165
126,8864;-0,38548;-5,54993;1,07982
126,8881;-0,67519;-5,40388;1,14446
126,8908;-0,95771;-5,24107;1,15883
126,8933;-1,06545;-5,11657;1,17319
126,8948;-1,23545;-4,84122;1,18277
126,8962;-1,43417;-4,62813;1,23545
126,8985;-1,50839;-4,56588;1,28094
126,9037;-1,55388;-4,63532;1,24742
126,9038;-1,55388;-4,63532;1,24742
126,9063;-1,52994;-4,70475;1,15643
126,9073;-1,49882;-4,86996;0,98644
126,9091;-1,47966;-4,99685;0,92898
126,9103;-1,50600;-5,26501;0,87391
126,9124;-1,44135;-5,50204;0,85954
126,9151;-1,35755;-5,60021;0,88588
126,9167;-1,24023;-5,80372;1,06545
126,9185;-1,21390;-6,11258;1,35277
126,9244;-1,28573;-6,56510;1,69036
126,9244;-1,28573;-6,56510;1,69036
126,9245;-1,28573;-6,71115;1,75021
126,9270;-1,19474;-6,99368;1,78373
126,9290;-0,96250;-7,26423;1,69275
126,9306;-0,82602;-7,36958;1,60416
126,9329;-0,54111;-7,58267;1,46290
126,9346;-0,27295;-7,76703;1,32882
126,9365;-0,14126;-7,84604;1,23784
126,9383;0,10056;-8,04955;1,02954
126,9444;0,44294;-8,25785;0,75180
126,9444;0,56505;-8,29856;0,67519
126,9449;0,67997;-8,33686;0,60336
126,9467;0,78772;-8,37757;0,53153
126,9494;0,95053;-8,44700;0,40224
126,9513;1,07742;-8,44700;0,32083
126,9529;1,13728;-8,44221;0,28252
126,9551;1,25699;-8,42306;0,18196
126,9568;1,31446;-8,39672;0,11253
126,9581;1,42699;-8,34644;-0,02634
126,9642;1,71670;-8,26025;-0,31844
126,9642;1,71670;-8,26025;-0,31844
126,9651;1,81725;-8,22912;-0,39027
126,9663;2,02795;-8,19321;-0,51477
126,9684;2,15245;-8,18842;-0,57941
126,9747;2,40385;-8,18603;-0,69434
126,9747;2,64089;-8,20518;-0,79969
126,9747;2,74384;-8,24588;-0,84757
126,9763;2,89707;-8,34405;-0,93137
126,9810;2,97848;-8,40390;-0,96250
126,9837;3,30649;-8,71037;-1,09897
126,9837;3,30649;-8,71037;-1,09897
126,9846;3,35677;-8,80854;-1,16362
126,9864;3,49804;-8,95459;-1,27615
126,9897;3,63451;-9,07430;-1,39347
126,9901;3,71113;-9,12458;-1,45332
126,9925;3,83323;-9,18923;-1,58740
126,9943;3,89549;-9,22035;-1,62092
126,9962;4,04632;-9,28260;-1,69036
126,9980;4,16604;-9,32091;-1,78134
127,0031;4,18998;-9,28021;-1,92739
127,0032;4,18280;-9,25627;-1,90824
127,0040;4,18280;-9,23472;-1,87711
127,0060;4,18280;-9,22035;-1,86275
127,0088;4,19477;-9,17726;-1,81965
127,0100;4,20674;-9,13416;-1,80289
127,0123;4,23787;-9,02881;-1,70712
127,0143;4,24984;-8,95698;-1,57783
127,0163;4,24505;-8,92107;-1,51079
127,0183;4,24505;-8,83487;-1,32164
127,0236;4,34082;-8,62418;-0,84518
127,0236;4,34082;-8,62418;-0,84518
127,0245;4,38392;-8,56432;-0,73025
127,0263;4,44856;-8,51165;-0,60096
127,0294;4,60419;-8,41348;-0,31604
127,0310;4,75024;-8,37996;0,02394
127,0328;4,81728;-8,37996;0,21548
127,0345;4,98488;-8,37757;0,57941
127,0369;5,14769;-8,43503;0,95292
127,0385;5,24586;-8,49728;1,13728
127,0441;5,53556;-8,85882;1,78134
127,0442;5,53556;-8,85882;1,78134
127,0449;5,60739;-8,96177;1,90824
127,0474;5,75823;-9,20359;2,07584
127,0492;5,82527;-9,33049;2,10217
127,0507;5,93301;-9,56992;2,02077
127,0525;6,09343;-9,83089;1,71909
127,0544;6,14610;-9,95779;1,53234
127,0568;6,22033;-10,21877;1,07503
127,0587;6,24187;-10,48932;0,53632
127,0643;6,22511;-10,81015;-0,30168
127,0643;6,22511;-10,81015;-0,30168
127,0648;6,20117;-10,91311;-0,55308
127,0670;6,07667;-11,10944;-0,95053
127,0686;5,84203;-11,26985;-1,14925
127,0708;5,71992;-11,34647;-1,15404
127,0735;5,43261;-11,44463;-1,01278
127,0750;5,15248;-11,50688;-0,69195
127,0769;5,03755;-11,49731;-0,47885
127,0788;4,84601;-11,39675;0,06943
127,0851;4,68560;-11,01366;1,06066
127,0851;4,68560;-11,01366;1,06066
127,0852;4,69996;-10,88198;1,22347
127,0937;4,73827;-10,73593;1,34079
127,0937;4,91305;-10,41988;1,41023
127,0937;5,19079;-10,08469;1,29291
127,0938;5,35839;-9,94103;1,18038
127,0959;5,69359;-9,65372;0,84518
127,0967;5,84442;-9,53161;0,65124
127,0999;6,12216;-9,34485;0,27055
127,1042;6,61299;-9,23951;-0,16281
127,1042;6,61299;-9,23951;-0,16281
127,1054;6,71594;-9,24430;-0,22027
127,1062;6,89072;-9,28021;-0,31365
127,1088;6,97213;-9,31373;-0,36393
127,1104;7,09424;-9,42865;-0,42858
127,1128;7,13254;-9,50048;-0,47885
127,1143;7,15888;-9,68724;-0,48843
127,1164;7,15888;-9,90033;-0,49561
127,1184;7,14212;-10,02243;-0,47885
127,1246;6,90509;-10,49411;-0,23943
127,1246;6,90509;-10,49411;-0,23943
127,1247;6,83565;-10,61143;-0,11732
127,1263;6,65130;-10,79578;0,16760
127,1289;6,39750;-10,93944;0,50759
127,1308;6,27061;-10,99451;0,66561
127,1328;5,96893;-11,06155;0,89306
127,1344;5,77260;-11,09268;0,96968
127,1367;5,31290;-11,14535;1,03672
127,1384;4,77658;-11,18366;0,98165
127,1433;4,01999;-11,31534;0,57223
127,1434;3,81887;-11,38478;0,34717
127,1441;3,62733;-11,46379;0,11253
127,1474;3,44536;-11,55238;-0,11971
127,1485;3,15805;-11,72716;-0,53392
127,1501;3,05988;-11,79899;-0,67279
127,1525;2,88510;-11,95461;-0,78772
127,1545;2,76778;-12,05757;-0,70631
127,1564;2,71271;-12,07672;-0,57702
127,1590;2,59300;-12,01687;-0,13887
127,1633;2,43258;-11,78462;1,01996
127,1634;2,43258;-11,78462;1,01996
127,1645;2,39427;-11,68167;1,29051
127,1668;2,25062;-11,56435;1,53234
127,1683;2,17161;-11,29140;1,82923
127,1704;2,00880;-11,02324;1,84838
127,1719;1,92260;-10,91071;1,76937
127,1741;1,77655;-10,62579;1,45811
127,1760;1,68557;-10,30256;0,93616
127,1781;1,65205;-10,15412;0,60096
127,1835;1,64487;-9,59146;-1,03672
127,1835;1,64487;-9,59146;-1,03672
127,1845;1,64966;-9,48612;-1,48924
127,1870;1,69036;-9,34725;-2,30569
127,1884;1,68796;-9,33049;-2,66483
127,1901;1,64726;-9,38556;-3,30889
127,1926;1,61614;-9,48612;-3,73028
127,1943;1,55628;-9,60104;-3,85718
127,1966;1,38150;-9,92666;-4,00323
127,1985;1,07503;-10,46059;-3,94337
127,2053;0,48364;-11,39196;-3,49564
127,2070;0,27774;-11,39196;-3,49564
127,2071;0,27774;-11,75110;-3,28495
127,2071;-0,13647;-12,50051;-2,83722
127,2088;-0,53871;-13,26668;-2,33442
127,2104;-0,73265;-13,66652;-2,05189
127,2125;-1,09658;-14,53564;-1,49882
127,2146;-1,41023;-15,38322;-0,96250
127,2162;-1,55628;-15,75672;-0,66561
127,2183;-1,79571;-16,42233;-0,08859
127,2275;-2,04711;-17,31779;0,65843
127,2275;-2,12612;-17,65059;0,87391
127,2275;-2,20513;-17,98819;1,09179
127,2276;-2,26738;-18,31860;1,30727
127,2296;-2,32484;-18,92914;1,73345
127,2307;-2,44695;-19,46066;2,12133
127,2332;-2,48286;-19,67376;2,28653
127,2355;-2,54511;-20,08797;2,53075
127,2370;-2,63849;-20,28190;2,62413
127,2387;-2,66483;-20,54527;2,70074
127,2431;-2,60976;-20,51654;2,56427
127,2433;-2,60976;-20,51654;2,56427
127,2439;-2,56666;-20,40401;2,50920
127,2459;-2,48047;-20,23641;2,31766
127,2481;-2,43498;-20,11909;2,22189
127,2500;-2,41822;-19,86530;2,04950
127,2521;-2,47329;-19,69052;1,85317
127,2557;-2,49483;-19,62587;1,75500
127,2568;-2,48526;-19,44869;1,59459
127,2585;-2,49962;-19,35532;1,51318
127,2644;-2,70553;-18,96505;1,10137
127,2645;-2,80370;-18,82618;1,00799
127,2654;-2,80370;-18,82618;1,00799
127,2662;-3,08622;-18,50056;0,79490
127,2681;-3,37593;-18,16297;0,44534
127,2700;-3,49804;-17,95227;0,23943
127,2723;-3,65606;-17,43271;-0,24900
127,2741;-3,68479;-17,14780;-0,53392
127,2765;-3,57226;-16,58514;-1,17080
127,2782;-3,36635;-16,06319;-1,84120
127,2833;-2,93299;-15,28266;-2,44455
127,2841;-2,75581;-14,99295;-2,52117
127,2842;-2,55948;-14,67212;-2,56187
127,2862;-2,31048;-14,31058;-2,59061
127,2881;-1,69754;-13,57793;-2,62652
127,2905;-1,37910;-13,25231;-2,65525
127,2928;-0,63448;-12,64177;-2,79651
127,2943;0,25140;-12,06236;-3,03355
127,2970;0,68237;-11,82053;-3,15087
127,2996;1,43178;-11,42787;-3,34959
127,3039;2,71032;-10,73114;-3,52916
127,3039;2,71032;-10,73114;-3,52916
127,3047;2,95454;-10,55396;-3,53395
127,3064;3,39269;-10,37918;-3,45494
127,3090;3,59620;-10,05356;-3,38550
127,3107;3,89309;-9,75188;-3,22269
127,3124;3,98886;-9,59625;-3,11495
127,3147;4,13252;-9,26584;-2,89947
127,3172;4,22589;-8,95459;-2,67201
127,3195;4,21871;-8,82051;-2,55230
127,3242;3,54113;-8,53798;-2,00880
127,3243;3,54113;-8,53798;-2,00880
127,3246;3,38072;-8,45418;-1,86993
127,3269;3,22509;-8,20757;-1,77416
127,3289;3,24424;-8,08786;-1,79810
127,3306;3,60099;-7,78618;-1,91542
127,3328;4,23068;-7,41986;-2,05908
127,3348;4,51321;-7,23071;-2,06147
127,3368;4,91545;-6,86917;-1,89148
127,3440;4,94897;-6,65130;-1,62571
127,3440;4,59222;-6,48370;-1,14925
127,3441;4,59222;-6,48370;-1,14925
127,3444;4,48448;-6,40229;-0,94334
127,3465;4,33603;-6,13174;-0,50040
127,3482;4,30491;-5,75823;-0,12690
127,3509;4,34561;-5,55951;-0,01915
127,3523;4,48448;-5,19797;0,05986
127,3564;4,55870;-4,94657;0,12211
127,3569;4,56588;-4,83883;0,15802
127,3584;4,47969;-4,71672;0,18915
127,3638;4,03675;-4,85798;0,03113
127,3644;4,03675;-4,85798;0,03113
127,3652;3,90506;-4,90108;-0,04310
127,3661;3,78295;-4,94178;-0,10774
127,3681;3,54113;-5,04953;-0,25619
127,3705;3,27776;-5,18839;-0,34956
127,3725;3,14608;-5,27459;-0,35675
127,3742;2,91862;-5,43979;-0,31365
127,3761;2,74623;-5,51162;-0,17718
127,3780;2,67919;-5,59063;-0,07422
127,3835;2,51399;-5,53317;0,33999
127,3835;2,51399;-5,53317;0,33999
127,3844;2,49723;-5,48049;0,38787
127,3865;2,48286;-5,28895;0,45252
127,3886;2,46131;-5,21712;0,45731
127,3906;2,38949;-5,10699;0,45012
127,3928;2,29611;-4,99206;0,47167
127,3939;2,21949;-4,92981;0,50519
127,3965;2,02077;-4,80292;0,61772
127,3994;1,89627;-4,72151;0,66321
127,4032;1,35995;-4,40786;0,70392
127,4035;1,35995;-4,40786;0,70392
127,4044;1,18995;-4,33843;0,67040
127,4061;0,89546;-4,12294;0,62491
127,4091;0,67519;-3,87873;0,55547
127,4110;0,58420;-3,76380;0,52195
127,4122;0,38787;-3,59381;0,47885
127,4142;0,27774;-3,51001;0,46688
127,4162;0,12450;-3,37114;0,47167
127,4181;-0,02634;-3,24424;0,46928
127,4235;-0,13887;-3,11256;0,45491
127,4236;-0,20112;-3,08861;0,45012
127,4241;-0,24422;-3,04312;0,43336
127,4262;-0,28013;-2,99763;0,41182
127,4296;-0,34717;-2,94496;0,39745
127,4306;-0,37111;-2,92820;0,39027
127,4328;-0,37830;-2,90186;0,37590
127,4345;-0,36632;-2,85398;0,32802
127,4368;-0,37111;-2,84679;0,29689
127,4388;-0,40942;-2,85876;0,20351
127,4438;-0,46688;-2,78454;0,07422
127,4438;-0,46688;-2,78454;0,07422
127,4449;-0,50998;-2,78454;0,04070
127,4468;-0,52913;-2,75820;-0,08619
127,4484;-0,50280;-2,62652;-0,16760
127,4502;-0,45491;-2,57385;-0,33759
127,4530;-0,44294;-2,56427;-0,41421
127,4551;-0,45491;-2,52596;-0,54350
127,4573;-0,46688;-2,51159;-0,66800
127,4589;-0,45970;-2,50441;-0,75899
127,4640;-0,35435;-2,41822;-1,08700
127,4641;-0,35435;-2,41822;-1,08700
127,4641;-0,32323;-2,39188;-1,12291
127,4663;-0,26816;-2,35836;-1,21869
127,4688;-0,24422;-2,33202;-1,27854
127,4706;-0,17718;-2,30808;-1,46290
127,4762;-0,13169;-2,30808;-1,65444
127,4762;-0,09577;-2,31048;-1,74543
127,4766;0,00718;-2,35836;-1,93457
127,4819;0,10774;-2,44695;-2,12372
127,4837;0,29450;-2,63131;-2,31526
127,4838;0,29450;-2,63131;-2,31526
127,4843;0,38308;-2,69835;-2,36554
127,4863;0,57702;-2,84679;-2,42061
127,4889;0,76138;-3,01679;-2,42301
127,4910;0,86433;-3,11256;-2,42061
127,4923;1,07024;-3,32325;-2,42061
127,4944;1,29291;-3,52916;-2,40864
127,4964;1,41502;-3,64648;-2,38230
127,4981;1,64966;-3,92422;-2,30329
127,5036;2,20992;-4,29293;-2,26498
127,5037;2,20992;-4,40068;-2,26498
127,5044;2,34878;-4,51321;-2,31048
127,5061;2,49244;-4,62574;-2,35836
127,5083;2,69595;-4,89869;-2,38230
127,5105;2,82524;-5,23388;-2,34878
127,5123;2,86355;-5,41346;-2,32963
127,5145;2,89707;-5,78696;-2,37033
127,5164;2,94496;-5,97611;-2,47807
127,5185;3,00960;-6,35680;-2,49005
127,5236;3,05509;-7,29296;-2,65764
127,5241;3,05509;-7,29296;-2,65764
127,5247;3,02157;-7,58267;-2,73187
127,5260;2,91623;-8,20757;-3,01918
127,5282;2,86834;-8,54038;-3,23467
127,5302;2,85637;-9,24430;-3,84760
127,5322;3,05988;-9,97934;-4,67841
127,5342;3,18917;-10,37439;-5,14051
127,5365;3,47649;-11,17887;-6,12934
127,5386;3,70155;-11,56674;-6,61299
127,5440;5,03037;-13,08950;-7,78618
127,5440;5,03037;-13,08950;-7,78618
127,5445;5,44219;-13,46061;-7,86998
127,5465;6,40469;-14,13819;-7,86759
127,5491;7,63774;-14,72958;-7,57788
127,5505;8,37996;-14,97379;-7,22353
127,5528;9,97934;-15,39040;-6,04076
127,5544;10,70720;-15,60588;-5,30811
127,5566;11,88518;-16,15417;-3,95295
127,5586;12,52924;-16,94189;-3,10537
127,5636;12,54361;-18,41916;-2,98566
127,5637;12,39277;-18,92914;-3,21312
127,5647;12,17010;-19,43672;-3,52916
127,5666;11,93067;-19,90121;-3,91464
127,5686;11,51167;-20,68175;-4,77179
127,5704;11,11901;-20,99540;-5,18839
127,5723;10,94902;-21,42876;-5,92822
127,5749;10,73114;-21,47904;-6,46454
127,5773;10,67607;-21,35454;-6,67284
127,5785;10,64495;-20,73681;-6,89312
127,5838;10,78142;-18,18691;-6,76622
127,5846;10,78142;-18,18691;-6,76622
127,5847;10,85804;-17,32737;-6,62496
127,5862;11,01366;-16,39360;-6,26821
127,5927;11,03521;-14,38720;-6,08625
127,5928;10,90592;-12,35446;-5,70316
127,5928;10,75748;-11,33929;-5,47571
127,5949;10,32651;-9,37837;-5,01601
127,5964;9,56992;-7,57070;-4,54912
127,5988;9,04796;-6,77340;-4,27139
127,6030;6,50764;-4,30012;-2,94017
127,6030;6,50764;-4,30012;-2,94017
127,6038;5,80133;-3,85239;-2,56666
127,6072;4,36955;-3,21312;-1,65444
127,6092;3,65366;-3,02636;-1,15404
127,6102;2,26498;-2,90665;-0,25379
127,6123;0,97447;-3,14129;0,46449
127,6142;0,35196;-3,38072;0,78293
127,6162;-0,79250;-4,06548;1,39347
127,6184;-1,87711;-5,00643;1,89148
127,6242;-3,28495;-6,77580;2,37991
127,6242;-3,70634;-7,42704;2,43019
127,6242;-3,70634;-7,42704;2,43019
127,6264;-4,52757;-8,73431;2,32245
127,6284;-5,26740;-10,06793;2,03992
127,6306;-5,68161;-10,76466;1,84120
127,6324;-6,55552;-12,23474;1,31685
127,6345;-7,42465;-13,73595;0,79490
127,6364;-7,86759;-14,48536;0,53153
127,6384;-8,66967;-15,94826;0,09338
127,6436;-9,66329;-17,90678;-0,19154
127,6437;-9,94342;-18,45986;-0,17718
127,6448;-10,15891;-18,96026;-0,09577
127,6463;-10,33848;-19,45588;0,04789
127,6484;-10,51805;-20,35612;0,27055
127,6508;-10,46059;-21,23243;0,05986
127,6532;-10,31454;-21,63706;-0,26337
127,6548;-9,73273;-22,27154;-1,09418
127,6572;-8,82290;-22,74561;-1,82683
127,6582;-8,25546;-22,92279;-2,11414
127,6639;-5,29374;-23,17419;-3,18678
127,6639;-5,29374;-23,17419;-3,18678
127,6646;-4,35758;-23,06644;-3,49085
127,6668;-2,37273;-22,51337;-3,90267
127,6688;-1,34319;-22,04888;-3,85718
127,6710;0,58660;-20,73203;-3,03355
127,6729;2,03513;-19,09195;-1,59459
127,6747;2,57145;-18,19888;-0,92658
127,6769;3,39269;-16,32895;-0,14126
127,6786;3,72549;-15,37364;-0,05028
127,6836;4,61616;-11,77744;-0,90504
127,6837;4,61616;-11,77744;-0,90504
127,6846;4,71193;-10,97536;-1,18277
127,6864;4,68799;-9,68245;-1,52755
127,6888;4,32645;-8,82290;-1,46530
127,6906;4,04632;-8,54756;-1,29770
127,6928;3,27537;-8,27222;-0,78532
127,6951;2,84919;-8,23870;-0,48843
127,6968;2,11175;-8,23152;0,21548
127,6986;1,69515;-8,17884;0,97686
127,7039;1,52994;-8,04476;2,02077
127,7040;1,50839;-8,00167;2,26259
127,7046;1,48924;-7,95618;2,43019
127,7063;1,47487;-7,91547;2,53554
127,7085;1,42220;-7,89871;2,61934
127,7103;1,40065;-7,89392;2,43737
127,7128;1,43417;-7,87477;2,27456
127,7143;1,53473;-7,87716;1,92260
127,7163;1,58501;-7,88674;1,73585
127,7182;1,71191;-7,92744;1,36713
127,7280;1,88908;-8,22673;0,56265
127,7280;1,88908;-8,22673;0,56265
127,7281;1,93697;-8,32729;0,36872
127,7281;2,04711;-8,48531;0,04549
127,7290;2,09020;-8,56672;-0,08859
127,7306;2,05429;-8,85642;-0,25379
127,7331;1,96091;-9,05515;-0,29928
127,7346;1,70712;-9,51485;-0,33520
127,7369;1,43417;-10,00089;-0,33280
127,7389;1,30249;-10,23074;-0,35675
127,7441;0,91461;-11,02564;-0,50759
127,7448;0,91461;-11,02564;-0,50759
127,7448;0,88588;-11,16690;-0,52195
127,7463;0,88109;-11,38957;-0,45970
127,7485;0,89067;-11,48534;-0,37590
127,7535;0,90504;-11,65772;-0,17239
127,7535;0,98165;-11,82053;0,03831
127,7543;1,05827;-11,88279;0,14126
127,7561;1,28573;-11,94025;0,32802
127,7580;1,57543;-11,95940;0,47646
127,7634;2,13809;-11,90673;0,69673
127,7636;2,13809;-11,90673;0,69673
127,7641;2,56427;-11,82293;0,75899
127,7660;2,73666;-11,67927;0,87630
127,7690;2,98805;-11,56914;0,92658
127,7709;3,06467;-11,49970;0,92658
127,7728;3,17960;-11,31774;0,94574
127,7744;3,28255;-11,13098;0,89067
127,7766;3,34001;-11,03282;0,82842
127,7782;3,41184;-10,85325;0,67040
127,7837;3,30410;-10,48453;0,15323
127,7842;3,30410;-10,48453;0,15323
127,7849;3,24424;-10,39115;0,01676
127,7860;3,16763;-10,30017;-0,11971
127,7882;3,00481;-10,12060;-0,35914
127,7913;2,80609;-9,93145;-0,60575
127,7925;2,69835;-9,82371;-0,68716
127,7945;2,46131;-9,58428;-0,75420
127,7964;2,25062;-9,35443;-0,73983
127,7986;2,15485;-9,23711;-0,72547
127,8035;1,87232;-8,76305;-0,66321
127,8037;1,87232;-8,76305;-0,66321
127,8040;1,82444;-8,63854;-0,67279
127,8063;1,73824;-8,38954;-0,68237
127,8082;1,66881;-8,28419;-0,66800
127,8102;1,51558;-8,07828;-0,61293
127,8125;1,29291;-7,94899;-0,49561
127,8151;1,18277;-7,86519;-0,45491
127,8173;0,97447;-7,66647;-0,40224
127,8186;0,86673;-7,55633;-0,36872
127,8241;0,39984;-7,07029;-0,14126
127,8241;0,39984;-7,07029;-0,14126
127,8245;0,25379;-6,94100;-0,06225
127,8274;-0,05028;-6,71594;0,06704
127,8289;-0,33759;-6,56750;0,09338
127,8308;-0,45252;-6,50285;0,08859
127,8328;-0,68237;-6,40947;0,04789
127,8348;-0,93856;-6,37835;-0,00239
127,8366;-1,06066;-6,28258;-0,07183
127,8386;-1,27615;-6,11498;-0,04549
127,8437;-1,54191;-5,79175;0,22985
127,8437;-1,57543;-5,67922;0,32083
127,8445;-1,56107;-5,57627;0,37351
127,8463;-1,53473;-5,48768;0,42379
127,8485;-1,52994;-5,32487;0,53871
127,8507;-1,55149;-5,25064;0,65364
127,8522;-1,56346;-5,07347;0,69195
127,8541;-1,55867;-4,93460;0,77814
127,8566;-1,53952;-4,89869;0,85715
127,8591;-1,55149;-4,86517;1,07742
127,8634;-1,42699;-4,89629;1,37431
127,8634;-1,42699;-4,89629;1,37431
127,8643;-1,36953;-4,95136;1,34319
127,8663;-1,28333;-5,08065;1,20432
127,8681;-1,24263;-5,16684;1,13728
127,8702;-1,16362;-5,38233;0,98165
127,8723;-1,12531;-5,49965;0,95292
127,8742;-1,02954;-5,73908;1,09897
127,8764;-0,94813;-6,08864;1,31446
127,8784;-0,88828;-6,25385;1,40065
127,8831;-0,50519;-6,82847;1,15643
127,8838;-0,50519;-6,82847;1,15643
127,8847;-0,41660;-6,96734;1,03433
127,8862;-0,25858;-7,24508;0,84518
127,8880;-0,16281;-7,36958;0,76856
127,8901;0,02394;-7,57309;0,65843
127,8920;0,23703;-7,75266;0,52195
